review,rating,date,title
"영화 잘 봤습니다. 영화라고 너무 픽션을...실제 사진에는 저 트럭에 탄 사람들 총들었고,회관 앞에는 군화기가 있었는데 그런거는 왜 안넣음? 시점만 파악해도 누가 거짓말하는지 나옴그냥 무조건 당했다는 아닌거 같은데~~",8,2017.09.30,택시운전사
화려한 휴가를 떠올리며 보았는데 두 영화 모두 내게는 가슴 속에서 울려오는 영화였다. 보는 중간 중간 눈물을 흘린건 영화의 완성도였기 보다는 80년 광주의 모습이었다. 아직도 80년 광주를 보는 모습이 왜곡되어있는 현실에 대한 반성과 서글픔의 눈물이었던 것이다. 총질을 해댄 놈들 지금 무슨 생각으로 살까?,10,2017.09.30,택시운전사
무슨 말이 필요한가,10,2017.09.30,택시운전사
친일매국노 처단 못했듯이.. 전두환을 처단하지 못한 것이 이 나라의 수치다.  전두환을 비호한 미국놈들도 반성해라.. 저상황을 제대로 취재한 사람은 독일기자였다.,10,2017.09.30,택시운전사
역사의 눈으로 보는 진실 그 과정은 세상에서 제일 뜨거운 피로 잡초들의 긴 생명력을 만들었다.  뜨거운 진실은 총칼 보다 더 강하다는...ㅎ,10,2017.09.29,택시운전사
영화를 만들어 주시고 볼 수  있었다는 것만으로도 감동 입니다,10,2017.09.29,택시운전사
대박! 한순간도 눈을 뗄 수 없었다!,10,2017.09.29,택시운전사
초반에 그러저럭 보다가  후반 택시 추격 차량씬에서 몰입도 떨어지고 어의상실함 이 좋은 소재를 이따구로 만드나   잊어서는 안되는 역사지만 애국주의 국뽕으로  10점 몰아주지 말자   평론가 평점 6점대가 딱 맞다,0,2017.09.29,택시운전사
베리베리굿,8,2017.09.29,택시운전사
현실에 치여 잊고 살았던 간절한 양심에 울수밖에 없던 소시민의 이야기,9,2017.09.29,택시운전사
영화 간결하고 실화를 바탕으로 잘 찍었네요~^*♡♡♡,8,2017.09.29,택시운전사
가슴이 먹먹하다 ㅜ ㅜ,9,2017.09.29,택시운전사
좋은 영화입니다.,8,2017.09.29,택시운전사
위르겐 힌츠페터 : 베트남 전쟁때도 종군기자로 활동했지만 광주만큼 잔혹하진 않았다,10,2017.09.29,택시운전사
"반쪽의 성공. 스토리라인이 너무 단순하고 평이하다.  소재는 참신하지만, 작품성에 있어서는 점수를 주기 어렵다.  왜 한국에선 역사를 소재로한 명작이 나오지 않을까?....;;;;",4,2017.09.29,택시운전사
80년도를 재현한 것과 역사적 사실만으로도 임팩드가 있는 영화... 차량액션신이 약간 어이없었지만 주인공에 동화되어 감정의 변화를 느끼기에 충분했다.,9,2017.09.29,택시운전사
기자 평론가 놈들이란게 감상평 쓴거봐라,7,2017.09.29,택시운전사
잊어서는 안될 우리역사,10,2017.09.29,택시운전사
...,3,2017.09.29,택시운전사
ㅠㅠ송강호씨나온영화는 찾아보는데 ㅜㅜㅜ역시 너무너무슬프고 감동입니다,10,2017.09.29,택시운전사
두분의 재만남이 이루어졌다면 좋았을터인데... 고맙습니다. 힌츠펜터 기자님(__),9,2017.09.29,택시운전사
좀 더 담담 했더라면..,7,2017.09.29,택시운전사
꼭 봐야하는 진실,9,2017.09.29,택시운전사
오만가지 생각이나는영화 감동적이면서 슬픈 그런영화,9,2017.09.29,택시운전사
아직도 내마음속엔 광주 시민들에 대한 고마움과 죄송함이 있고 절대로 잊지 말아야하고 절대로 잊어서는 안된다.,9,2017.09.29,택시운전사
어떤 518민주항쟁을 다뤘던 영화 보다도 더 그들 속으로 들어갔던 영화,8,2017.09.29,택시운전사
올해 최고의 영화. 실화의 감동을 그대로 전해받음.,10,2017.09.29,택시운전사
친구야 오늘은 감사하며 살자,10,2017.09.29,택시운전사
광주에서 일어난 이 끔찍한  역사 속에서  진실을 남긴 기자와 택시기사의 이야기에 뭉클하네요.  송강호의 연기에 언제나 믿음이 갑니다.,8,2017.09.29,택시운전사
연휴기간 많이들보기에 봤지만 물타기일뿐,1,2017.09.29,택시운전사
아픔에 광주 언제나 기억하길 .....,9,2017.09.29,택시운전사
눈물이 나고 분노가  치솟는다,9,2017.09.29,택시운전사
그때의 기억을 가름 할수 있었음,8,2017.09.29,택시운전사
"우리 민주주의가 그냥 얻어진 게 아니라,이렇듯 여러차례 수 많은 사람의 피의 댓가로 얻어진 것을생각하면 가슴이 미어집니다.이렇게 어렵게 쌓아올려 이룬 민주주의인데,수구꼴통 보수세력 10년에 무참히 무너진 현실을보면 참 허무하기도 하고요.우리가 너무 민주주의에 대한 긴장의 끈을 너무놓고 살지 않았나",10,2017.09.29,택시운전사
굿굿,7,2017.09.29,택시운전사
마지막에 죽지않아도될사람이 죽은것같아서 ㅠㅠㅠ 맘아팠지만최근들어 가장 재밌게본 영화네요,9,2017.09.29,택시운전사
덕분에 518에 대해서 더 가슴깊이 느끼게 되었습니당,10,2017.09.29,택시운전사
그당시 고1방송에서만 어렴푸시 데모가 나고 발갱이 어쩌고...가슴이 많이 저려서 멍했고 다시는 그런 비극이 없기를글고 그당시 지위관들 모조리 군법회의에 기소하기를...,7,2017.09.29,택시운전사
역사성이 작품성을 압도한다. 훗날 같은 주제의 더 나은 작품들이 쌓이다보면 이 영화는 조금씩 잊힐 수도 있겠다. 그러나 현 시점에서라도 눈물 흘리면서 볼 수 있었다.,7,2017.09.29,택시운전사
당시 상황을 사실대로  그려내지 않은채  유머 코드와 감성팔이에 많은 장면을 할애한 탓에 몰입이 안되는군,2,2017.09.29,택시운전사
"잘 다듬어 지진 않았지만, 대한민국 사람이라면  누구나 공감할수있는 영화.",7,2017.09.29,택시운전사
전대가리씨 발개 새끼...,10,2017.09.29,택시운전사
우리나라 는  오랜세월 속에   뼈아픈 세월만  겪기만 하고   평등도  없고  국민을 위함도  없고 돈과 권력과  야망의   눈먼 놈들만  버젓이  나몰라라 하고  있는 현실에  영화의  주제속에 열등감 마저  잠재의식 속에  키워진다 인정과  사람냄새  나는  좋은 부분이라도  널리  알려 줬으면 한다,10,2017.09.29,택시운전사
스토리가 엄청 흥미있는건 아니었지만 역사적 사실을 이렇게나마 확인할수 있어서 좋았다. 총칼로 정권을 탈취했고 저항하는 국민을 무자비하게 도륙했다. 그런 범죄자들이 어떻게 배두드리며 살아있을수 있는건지 개같은 정치다,9,2017.09.29,택시운전사
"분노가 치민다.. 무고한 광주시민들을 기관총으로 몰살시키고.. 어찌 전두환과 자녀들은 호의호식하며 잘살고 있는가~? 할머니고, 청소년이고, 여성이고 그냥 모조리 죽여버렸네~ 무슨 잘못을 했다고.. 욕나올라고 그러네.. 아.. 열받아..;;",10,2017.09.28,택시운전사
살인마가  아직도 함께 하고 있는 이 사실이 분노스럽다.  힌즈페터 김사복씨  감사합니다.  당신들이 없었다면  어쩌면 광주의 진실은  묻힐수도 있었을 겁니다!!!,10,2017.09.28,택시운전사
중간에 사람들이 박수 여러 번 쳤어요.     택시와 군부대 자동차 씬에서요.   여기는 전남 강진군 입니다.,10,2017.09.28,택시운전사
택시타고 서울에서 광주가는게 1시간 잡아먹음... 개같다 진짜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 내용이 아무것도 없는 영화는 처음본다,0,2017.09.28,택시운전사
옛날에는 몰라서 속아서 그랬다고치자  현대사회에서도 전두환 노태우 찬양하고 한나라새누리 자한당 바른당 외치는자 인간이라고할수있겠나?,10,2017.09.28,택시운전사
그저 화려한 휴가보다 조금 나은 정도 아직은 사회가 감당할 수준이 아닌듯 한가 보다 그 날의 광주는 감동이 아닌 분노다,6,2017.09.28,택시운전사
"푸른 눈의 기자가 없었다면, 5.18을 거짓말이라고 끝까지 말하겠지",10,2017.09.28,택시운전사
영화 보는 내내 가슴이 먹먹해졌습니다.,9,2017.09.28,택시운전사
"알바들 점수 내릴려고 별짓을 다하고 있네.. 이 영화는 재미로 보는 영화가 아닌데.....?   이렇듯 한쿡은 아직도 왜곡과 탄압, 강압, 억압, 속박에 갇혀 살아가고 있다..   어디서부터.. 무엇이 잘못된 것일까...",8,2017.09.28,택시운전사
이런 역사적 사실을 기반으로 하는영화가 신파와 감성팔이로 범벅을 해놓다니 택시 추격씬은 정말 최악..좀 더 광주에 집중을 해줬으면 좋았을텐데. 차라리 화려한휴가를 한번 더 보는게 났다.,0,2017.09.28,택시운전사
아니 재미없게 만들었으면 신파적인 요소라도 있어야 되는데 그냥 최악이네 ㅎ그냥 명절때 집에서 해주면 한번 볼까말까 그이상그이하도 아닌영화.이영화가 1200만이라니 우리나라 사람들 참 ㅎ그래도 화려한 휴가는 좀 재밌게 봤던거 같은데 참재미없게도 만들었다.5점이하평점 준사람들은 영화를 좀 볼줄 아는 사람들임.,5,2017.09.28,택시운전사
영화로서 재미는 없다는 점~~!!!!!!!,1,2017.09.28,택시운전사
두환아...두환아...,6,2017.09.28,택시운전사
"아 가슴이 먹먹해 지네여,,,,,,,지금 문대통령이 진실규명을 위해서,,하고 있은니 곧 정의를 되찿게 되겠지요,,,전대가리,,,,,여직도 살아 이ㅛ다니,,,,지금도 반성않고 ,,,,그 댓가는 반드시 죽어서도 받으리라,,,악인이 오래산다는 말이 맞네여,,,,",9,2017.09.28,택시운전사
저때총쏜 군인색기들  지금이라도 양심선언해라,10,2017.09.28,택시운전사
"제목에 충실했다. 영화 화려한 휴가는 그날의 진압군과 시민의 대립되는 상황을 디테일하게 연출했다면, 이영화는 운전사 관점의 또다른 관람포인트가 있다. 광주시민이 아닌 단순히 서울택시운전사로서 겪는 갈등과 같은나라의 국민으로서 느끼는 감정표현 연기는 좋았다고 본다. 광주시민의 민주화운동 정신계승은 공통.",8,2017.09.28,택시운전사
영화자체만으로는 좀...,5,2017.09.28,택시운전사
광주.자부심 가질만 하네요.,8,2017.09.28,택시운전사
아직도 마르지 않은 광주의 눈물을 무엇으로 닦아주어야 하나???,7,2017.09.28,택시운전사
기대가 넘  컸나봐요. 영화 자체로 보면 허술한 시나리오와  이름 값 못하는 연기자로 만들어 버린 어설픈 연출력....... 아.... 너무 아쉽네요.  별 하나는  광주에 대한 예의...,2,2017.09.28,택시운전사
"9.32의 평점 처럼 잘 만들어진 영화라는 느낌은 그닥,,, 대놓고 감성팔이 쫌,,,",5,2017.09.28,택시운전사
가해자 새끼는 지금도 살아 숨쉬고 있지 아 시파,9,2017.09.28,택시운전사
감독이 적절한 시대에 적절한 타이밍으로 촛불에 숟가락 탁 얹어버리네 좋겠다 돈벌어서.,5,2017.09.28,택시운전사
아프다고 외면하지 말고 그날을 보자.,8,2017.09.27,택시운전사
화려한 휴가보다 더 재미있다.,10,2017.09.27,택시운전사
마지막 택시 추격전은 좀 그렇지만 그렇다해서 이 영화를 낮게 평점한다는 것 자체가 광주 시민들에 대한 예의가 아니다..보는내내 가슴 먹먹하고 아픈..,10,2017.09.27,택시운전사
"세련미가 떨어지는 구성의 아쉬움이 남지만, 또 한편으로는 길고 어려운 이야기를 어려운 시절에 담아내고자 한 부분과 캐릭터에 맞는 연기는 높게 평가할 만 하다.",7,2017.09.27,택시운전사
민주화 운동에 힘썼던 광주 시민들 존경을 표합니다 김사복씨 독일기자분들 광주 시민들 존경 합니다. 이런 영화가 있기에 다시 한번 5.18민주화 운동의 진실을 돌이켜 볼수있게 되서 감사합니다  아직도 역사속 진실을 왜곡 하려거나 폄하 하는 몰지각한 인간들과 세력들이 더이상 이나라에서 없어졌으면 싶네요,10,2017.09.27,택시운전사
감독이 감정을 다루는 것이 서툴다. 마지막 추격장면은 감점요인.,6,2017.09.27,택시운전사
전재산 29만원이신분도 좀 보고 느끼는게 있었음 좋겠다.,10,2017.09.26,택시운전사
"다른 시선의 광주를 담아낸 좋은 영화,  단 오롯이 영화만을 보자면 엄태구 에피소드에서 영화는 숨을 고르는 것이 좋지않았을까 싶다.",8,2017.09.26,택시운전사
처음봤을때보다 두번봤을때 감동이 더해짐,9,2017.09.26,택시운전사
광주시민들의 마음을 다 알수는 없지만 그들이 느꼈던 소외감을 조외감을 조금이나마 느낄수 있었습니다.,9,2017.09.26,택시운전사
영화보다 참혹한 현실... 이 영화가 불편할 이들에게 꼭 합당한 대가를 치르게 해주세요,10,2017.09.26,택시운전사
광주의 진실이 바로 밝혀지고 역사에 바르게 기록되는 날까지 광주여 힘내라.,10,2017.09.25,택시운전사
가슴찡해오고  한편에선 분노가 끓어오르는...,10,2017.09.25,택시운전사
